x1,y1,z1,V1,V2
-0.188729422,0.420351736,-0.592260194,4,4
-0.24921968,0.471910192,-0.574546746,4,4
-0.114762697,0.329992123,0.786477035,1,4
-0.111058796,-0.113377464,0.166897317,2,4
0.127543136,0.335649463,0.777247545,1,4
-0.213039385,0.316847871,0.749933964,1,4
0.117361368,0.337178529,0.801883544,1,4
0.133475966,0.525772083,-0.585567158,4,4
0.038104617,0.157339982,0.272316023,7,4
0.167514117,0.362465425,0.812052464,1,4
0.03054688,0.191290949,0.120920888,7,4
-0.103530635,0.293732031,0.732552317,1,4
-0.285936762,0.265791061,0.216123756,7,4
-0.033594812,0.222237075,0.671022703,1,4
-0.014602284,0.297814414,0.722141488,1,4
-0.015021331,0.303398535,0.734323194,1,4
0.068488282,0.313302488,0.73929111,1,4
-0.069110344,0.307814323,0.782079207,1,4
0.104950771,0.31862649,0.790607174,1,4
0.155366896,0.37416318,0.805540109,1,4
-0.179199673,0.314473212,0.703201657,1,4
-0.033984923,0.325278993,0.778374698,1,4
-0.025221172,0.366841504,0.77702397,1,4
-0.171149423,0.298092488,-0.567889393,4,4
-0.092710217,0.379406938,-0.591737827,4,4
0.254596347,0.315033294,0.791789002,1,4
0.113885507,0.329351495,0.734562968,1,4
-0.052523148,0.362497625,0.773305381,1,4
0.379605874,0.231448001,0.740753028,1,4
0.117444126,0.353078669,0.799717467,1,4
-0.073810216,0.334731042,0.781422208,1,4
-0.297198946,0.426122637,-0.598642506,4,4
0.004207128,0.329393511,0.601394316,7,4
-1.41886987,-0.020979444,0.139380277,5,4
0.042996693,0.253247593,0.739322397,1,4
-0.093490315,0.342644205,0.790936288,1,4
0.052690819,0.303120508,0.768171245,1,4
0.193729631,0.297174881,0.780303626,1,4
-0.384839635,0.268410522,-0.402470392,4,4
0.107354359,0.152066977,0.365127085,7,4
-0.197644303,0.276722255,0.65910659,1,4
-0.16552687,0.255621236,0.301807546,7,4
0.069643589,0.298466374,0.659246872,1,4
-0.020495951,0.297286958,0.766149815,1,4
-0.068055206,-0.022353017,0.143662841,2,4
-0.09324535,0.264645294,0.742211015,1,4
0.045737658,-0.294754722,0.109293858,2,4
0.166618645,0.111551384,0.320842932,7,4
-0.111042416,0.137430473,0.101990448,7,4
0.032924588,0.30281128,0.767875204,1,4
-0.2851325,0.036520542,0.044839138,7,4
-0.053310871,0.279509956,0.699194158,1,4
0.184284728,0.285103272,0.75602608,1,4
0.353896331,-0.068490159,0.184249513,2,4
-0.130650303,0.193490626,0.279317241,7,4
-0.213352933,0.3239879,0.635901978,1,4
0.181576078,0.413079264,-0.638966491,4,4
0.086733156,0.356000461,0.806691051,1,4
0.105610511,0.29918823,0.771098794,1,4
-0.186030704,0.297490795,0.691596652,1,4
0.086662156,0.326619445,0.784282107,1,4
0.129172054,0.33300001,0.795471693,1,4
-0.126675544,0.364720771,-0.620083313,4,4
-0.024441634,0.282932862,0.742072759,1,4
0.144397179,0.341661704,0.801671611,1,4
-0.130773229,0.187836339,0.192072179,7,4
-1.22634228,-0.017484391,-0.015575737,5,4
0.235763227,0.312222026,0.800839509,1,4
-0.038447316,0.309148386,0.748895307,1,4
0.108969626,0.354854541,0.788855561,1,4
0.003215003,0.300570597,0.771401875,1,4
-0.292164624,0.353103371,-0.60252326,4,4
0.121270708,0.33675432,0.796828826,1,4
0.138149893,0.161426945,0.710375276,1,4
-0.161189708,0.152067159,0.209035878,7,4
-0.052251103,0.301236678,0.731805107,1,4
-0.067429599,0.228568575,-0.593413476,4,4
0.077539617,0.301145187,0.764896053,1,4
-0.219493885,0.173985603,0.23351059,7,4
0.012645585,0.099963904,0.230805274,7,4
-0.049267585,0.292214726,0.721072871,1,4
0.127830789,-0.126577028,0.226435745,7,4
0.183698269,0.337984481,0.799991227,1,4
-0.1803206,0.312621608,0.759149975,1,4
0.231795391,0.239742775,0.632795935,1,4
-0.032494847,0.310001044,0.789125437,1,4
-0.096327802,0.348073748,0.645526258,1,4
0.114775113,0.458643027,-0.625548508,4,4
0.211434445,0.331329596,0.794425839,1,4
0.234815922,0.312349068,0.804220481,1,4
0.423267679,0.13798458,0.695029563,1,4
-0.10262271,0.178674348,0.300446599,7,4
-0.113489194,0.222970844,0.353480073,7,4
-0.198303078,0.14525329,0.181006093,7,4
0.144021719,0.354706804,0.796845526,1,4
-0.073215242,0.263948642,0.247288177,7,4
-0.096495583,0.312868363,0.778421672,1,4
-0.048311792,0.325364964,0.781919961,1,4
0.018787021,0.284490893,0.732446409,1,4
-0.132684602,0.125096033,0.282517335,7,4
-0.099142275,0.20644225,0.118365324,7,4
0.023746524,0.348393749,0.783143803,1,4
-0.136874953,0.28853605,0.685841704,1,4
0.063316774,0.324701208,0.777982912,1,4
0.174731802,0.35824272,0.799753985,1,4
0.077443686,0.177946533,0.44764607,7,4
-0.116811224,0.340636237,-0.614510243,4,4
-1.231833805,-0.010088185,0.275697764,5,4
-0.075917172,0.247326887,0.389274797,7,4
-0.247843184,0.451137655,-0.57362521,4,4
-0.385425185,0.326738534,0.682166156,1,4
-0.262180115,0.104237476,0.096505777,7,4
-0.115104574,0.187272601,0.314515938,7,4
-0.092747896,0.321741525,0.744855313,1,4
0.077640915,0.333972402,0.787236642,1,4
-0.146628716,0.191220269,0.082100844,7,4
-0.443546735,0.23619867,0.367716203,7,4
0.19882912,0.350381652,0.812869548,1,4
-0.2284343,0.293524601,-0.599209766,4,4
-0.094574259,0.374075456,-0.603114477,4,4
-0.244978644,0.22824327,0.292835389,7,4
0.201722238,0.353819821,0.81030288,1,4
-0.014164028,-0.003012178,0.155942006,7,4
-0.111193263,0.307487671,0.784964577,1,4
0.016708205,0.323691573,0.782093344,1,4
-0.050158691,0.440773091,-0.611576265,4,4
-0.148919163,0.24691516,0.161532939,7,4
0.139742025,0.357579957,0.814464459,1,4
-0.00205438,0.376827196,0.713240577,1,4
0.003548934,0.324942958,0.765156913,1,4
0.267609082,0.298026247,0.790864833,1,4
-0.178474162,0.433686725,-0.58696908,4,4
0.009977876,0.319339179,0.783159766,1,4
-0.04020317,0.250812634,0.743369226,1,4
0.131205209,0.257816601,0.760259625,1,4
-0.307641603,0.271187188,0.286457453,7,4
0.046609307,0.345199601,0.753393832,1,4
0.06130208,0.343524259,0.793072379,1,4
-0.043449345,0.353676645,0.800243584,1,4
0.058602924,0.355712102,0.788808529,1,4
-0.209550565,0.211314904,0.171260152,7,4
-0.353840641,0.206951415,0.190802555,7,4
-0.100703002,0.454645228,-0.610678786,4,4
0.020490359,0.290621683,0.723287855,1,4
-0.165940857,-0.052188239,0.109940125,7,4
0.229749005,0.320229832,0.782075635,1,4
-0.062995501,-0.058210993,0.221045611,7,4
0.177654373,0.343910325,0.798792175,1,4
-0.247665021,-0.094720014,0.045964904,7,4
0.138209326,0.364807127,0.808654742,1,4
0.026353269,0.367468189,0.789539252,1,4
0.100137116,0.285431677,0.648491123,1,4
0.181946242,0.255545408,0.756785885,1,4
-0.280906435,0.224334699,0.268985629,7,4
0.078584656,0.329463319,0.799947341,1,4
0.236221113,0.25623781,0.754340301,1,4
-0.474287647,0.240242764,0.262911286,7,4
0.14149124,0.31255142,0.791943974,1,4
-0.222176601,0.458495919,-0.599314156,4,4
0.063072064,0.495949832,-0.632005751,4,4
0.136976428,0.285421006,0.748136939,1,4
0.161549884,0.324109252,0.803737656,1,4
-0.009083772,0.136311492,0.278076538,7,4
-0.063143254,0.349028885,0.757038121,1,4
-0.123972645,0.29826238,0.186218108,7,4
0.175711393,0.328549014,0.778538508,1,4
0.106168061,0.240057452,0.629219951,1,4
0.089859883,0.291637358,0.776866664,1,4
0.17061189,0.319042621,0.792630429,1,4
-0.001746058,-0.033141012,0.074468514,7,4
0.12241044,0.14395262,0.143030889,7,4
-0.056001716,0.422862349,-0.612920058,4,4
0.039490347,0.465299937,-0.633878568,4,4
-0.096666061,-0.050746026,0.221694185,7,4
-0.077724504,-0.117666838,0.177106059,2,4
-0.161720918,0.276329317,0.191384932,7,4
-0.058847173,0.315746166,0.74221254,1,4
0.14842628,0.337449333,0.793202404,1,4
-0.279522788,0.096725001,-0.537344354,4,4
0.162762513,0.343784198,0.801351348,1,4
-0.277704207,0.157317204,0.089688284,7,4
-0.053981057,0.286028296,0.647505569,1,4
-0.071625193,0.286832838,0.69089844,1,4
-4.084972919,-0.09555352,-0.21970105,5,4
0.082405928,0.377275293,0.803690879,1,4
-0.0943275,0.298195793,0.715775857,1,4
-0.002812599,0.318624718,0.782566052,1,4
-0.187238795,0.455104067,-0.586714425,4,4
-0.11685077,0.262136565,0.745883545,1,4
-0.169930853,0.262984588,0.429920569,7,4
0.093130276,0.386277813,0.629859412,1,4
-0.047569759,0.304063754,0.737879245,1,4
0.201227402,0.353865133,0.808402616,1,4
-0.392030748,0.311493614,-0.501197961,4,4
-0.238195377,0.318581072,0.694048397,1,4
-0.254665756,0.417640067,-0.546653211,4,4
-0.6058705,0.432825981,-0.492515469,4,4
0.046802871,0.353314105,0.770083305,1,4
-4.242058039,-0.351053363,-0.25079019,5,4
-0.31041158,0.170725043,0.535031896,1,4
-0.07169194,0.326677084,0.760497069,1,4
0.079335969,0.336295695,0.774330821,1,4
-0.019561842,0.451566131,-0.642326879,4,4
-0.188398339,0.251133142,0.200711165,7,4
-0.399731081,-0.042512923,-0.346016798,4,4
0.06502547,0.323225321,0.798413183,1,4
0.110845855,0.368334615,0.79804665,1,4
-3.729332076,0.115646238,-0.224158809,5,4
0.12515171,0.338742998,0.775209107,1,4
-0.142542864,0.310930593,0.758070063,1,4
-0.122081301,0.145562904,0.283190144,7,4
-0.089551407,0.428198237,-0.593089433,4,4
0.10733304,-0.269745519,0.193777101,2,4
-0.212306121,0.48522509,-0.595815375,4,4
-0.095255277,0.036000025,0.058462042,7,4
0.076212969,0.1329507,0.404823923,7,4
0.056404706,0.310814094,0.790650213,1,4
-0.377232845,0.325047671,0.660747184,1,4
-0.317589568,0.201278496,0.312080515,7,4
-0.016658234,0.505757354,-0.58324148,4,4
-0.110633187,0.304322014,0.704634575,1,4
0.204288874,0.318518626,0.80014746,1,4
-0.666065387,-0.293710522,0.234995027,5,4
0.091276084,0.356285606,0.801669745,1,4
-0.118349259,0.491786147,-0.587941193,4,4
0.153480008,0.34265498,0.786592388,1,4
-0.065861131,0.2969072,0.721922783,1,4
0.060517185,0.519758682,-0.614000628,4,4
-0.620716925,-0.547472281,0.052481656,5,4
0.024973647,0.293590882,0.760758238,1,4
0.067632213,-0.174856478,0.16417973,2,4
-0.173211589,0.365393311,-0.5359018,4,4
-0.055942795,0.323774764,0.79354162,1,4
0.20650395,0.355447435,0.804295955,1,4
0.011202144,0.326573058,0.635285991,1,4
-0.352237132,0.42628269,-0.38249034,5,4
-0.115759007,0.341156291,0.779899603,1,4
0.066352644,0.466975634,-0.61773767,4,4
-0.047947023,0.251304735,0.739562075,1,4
0.082597737,0.514693063,-0.610913672,4,4
0.155984308,0.340959946,0.80147917,1,4
-0.262148741,0.212495884,0.292650378,7,4
-0.198434449,-0.015315681,0.235852001,7,4
-0.22608925,0.320743812,0.742841051,1,4
-0.037234253,0.22771038,0.226719912,7,4
0.086687235,0.287765533,0.73406804,1,4
-0.180411266,0.040407784,0.281715795,7,4
-0.206176377,0.440254351,-0.617414849,4,4
-0.019705317,0.341357746,0.78503175,1,4
0.030873923,0.341513873,0.77900185,1,4
0.115674932,0.337514437,0.801786616,1,4
0.17384632,0.3264905,0.8043429,1,4
-0.244053544,0.232576251,0.294477791,7,4
-0.233195959,0.253181307,0.34044577,7,4
-0.855936129,-0.1162892,0.018765956,5,4
-0.171261947,0.508129512,-0.59629674,4,4
-0.079263028,0.303235703,0.785306588,1,4
-0.410907375,0.243056433,-0.498039819,4,4
0.05908986,0.325245058,0.781391503,1,4
0.024361343,0.320208657,0.749010797,1,4
-0.307656434,0.34189738,-0.601524554,4,4
0.090786371,0.335108919,0.7749052,1,4
-0.085669196,0.167022192,0.293145895,7,4
-0.118129111,0.144630862,0.242788109,7,4
-0.141950133,0.309113781,0.693550721,1,4
0.115907955,0.353038678,0.794062725,1,4
0.282344857,-0.033513335,0.296970851,2,4
-0.087670781,-0.087864524,0.07394924,7,4
-0.330714022,0.243304617,0.630716188,1,4
-0.100684273,0.178621972,0.282473982,7,4
0.116257447,0.373504153,0.80654335,1,4
0.166868978,0.311714822,0.756689591,1,4
-0.216535626,0.253669784,0.191493692,7,4
-0.047776693,0.019288765,0.094811141,7,4
-0.525184133,-0.219463399,0.383076782,5,4
-0.162415126,0.273788142,0.714711767,1,4
0.161024813,0.330042322,0.807035679,1,4
-0.118881005,0.050758296,0.397863566,7,4
0.20938284,0.345175435,0.81098381,1,4
0.119100414,0.348954987,0.750441708,1,4
-1.271739021,-0.407490864,0.146705708,5,4
-0.047331628,-0.192763064,0.033400591,6,4
0.209511791,0.341182243,0.81181111,1,4
0.073813529,0.504328564,-0.601133476,4,4
-0.269458362,0.390339859,-0.610363558,4,4
0.014254368,0.476045165,-0.615810293,4,4
0.107996206,0.1888257,0.729941896,1,4
-0.148724678,0.225091187,0.200172994,7,4
-0.192047504,0.264469312,0.200270194,7,4
-0.013427014,0.03637989,0.144237082,7,4
-0.184440817,0.318849411,0.697690572,1,4
-0.144888214,0.449595308,-0.621002278,4,4
-0.06362743,-0.170591995,0.209683101,7,4
-0.25309863,0.157144503,0.388273049,7,4
-0.10106619,0.130250103,0.248674238,7,4
-0.273912602,0.46600675,-0.566204472,4,4
0.064272469,0.326808332,0.750394298,1,4
0.092018472,0.296109888,0.78516457,1,4
-0.224161261,0.258347135,0.265710126,7,4
-0.064063902,0.196112855,0.385944396,7,4
-0.172748622,-0.035777627,0.0334137,7,4
0.0716623,0.350405571,0.77081425,1,4
0.155747958,0.286577215,0.783290474,1,4
0.034266343,0.174356401,0.348371433,7,4
-0.207791308,0.518267492,-0.581722497,4,4
0.167494913,-0.189650279,0.208283922,7,4
-0.197558166,0.154147587,0.110994061,7,4
0.192027896,0.350754126,0.808884105,1,4
-0.205969798,0.305491691,0.768147156,1,4
-0.033138686,0.465202359,-0.62827052,4,4
0.133791428,0.348769015,0.793846896,1,4
-0.012583999,0.32917839,0.753337965,1,4
-0.042945165,0.482234413,-0.617804457,4,4
0.129222488,0.361505465,0.797930298,1,4
0.153288662,0.223157125,0.748594626,1,4
-1.175122687,-0.068933555,0.20077069,5,4
0.112246541,0.374621769,0.796551828,1,4
0.164435386,0.354682798,0.794389561,1,4
0.490578494,0.171986688,0.694403511,1,4
-0.128464883,0.459639563,-0.617345715,4,4
-0.210928035,0.17894297,0.247069325,7,4
-0.007655433,0.18879783,0.317308661,7,4
-0.12596165,0.304873735,0.720327228,1,4
-0.08244525,0.306213056,0.785093017,1,4
-0.932146466,-0.271057657,0.255649499,5,4
-0.053667699,0.338987182,0.772156725,1,4
0.283921366,0.287120761,0.767732289,1,4
-0.072344274,0.290710452,0.260078285,7,4
0.098909903,0.338883809,0.79884248,1,4
0.098583443,0.288051539,0.739446293,1,4
0.008719736,0.235954442,0.311526067,7,4
-0.06273952,0.227660579,0.232565335,7,4
0.149827842,0.271078626,0.641627805,1,4
-0.051256792,0.272165495,0.738502526,1,4
-0.058471978,0.319495527,0.769651144,1,4
-0.081539633,0.234854593,0.096811646,7,4
-0.176514004,0.274049484,0.656564184,1,4
0.117081593,0.481578852,-0.620341301,4,4
-0.068764098,0.324657398,0.779073169,1,4
0.008787283,0.310053598,0.717217294,1,4
0.148239754,0.329763902,0.793550574,1,4
0.099081319,0.360630624,0.80348326,1,4
-0.092378223,0.196229051,0.264662507,7,4
-0.137896111,0.223932928,0.017758875,7,4
-0.049437642,0.344326589,0.787514187,1,4
0.045776667,0.224905417,0.661927387,1,4
-0.317368064,0.352260472,-0.561941435,4,4
0.078424632,0.30832435,0.727430312,1,4
0.136050363,0.265302885,0.746945922,1,4
0.004948555,0.351525604,0.752505034,1,4
-0.156159787,-0.044258276,0.054393045,7,4
0.091877096,0.35858596,0.787658464,1,4
0.105036297,-0.310932534,0.03119582,7,4
-0.182109932,0.42921089,-0.623859137,4,4
-0.341627744,0.126937827,-0.551832428,4,4
-0.26427753,0.424534342,-0.597129758,4,4
0.0014697,0.33159314,0.765540513,1,4
0.135785223,0.344798948,0.799520617,1,4
-0.0590499,0.065852002,0.145513487,7,4
0.05131409,0.299744504,0.764740497,1,4
0.208553088,0.527538648,-0.616443888,4,4
0.057411561,0.464647335,-0.618103774,4,4
0.088918771,0.305800091,0.78776561,1,4
0.048174736,0.165738668,0.327552618,7,4
-0.011201126,-0.192311534,0.091452342,7,4
-0.02640334,0.354133777,0.795532803,1,4
-0.201033689,-0.001249483,0.137814292,7,4
-0.315949531,0.362404979,0.058608575,7,4
-0.059329562,0.247610403,0.683637472,1,4
0.103173679,0.340351221,0.801822242,1,4
0.192174779,-0.049989334,0.275001265,2,4
0.050722747,0.070566745,0.196605927,7,4
-0.041613493,0.356387024,0.789770585,1,4
0.065777964,0.313901656,0.762156821,1,4
-0.163631414,0.453473703,-0.611348354,4,4
-0.108959035,0.175504781,0.103267317,7,4
0.147912599,0.351264069,0.807874191,1,4
-0.060788004,0.308781319,0.771255499,1,4
-0.074677611,0.25937276,0.702832818,1,4
0.077276812,0.339744023,0.783035888,1,4
0.034769034,0.356828751,0.781638306,1,4
-0.043179461,0.252890717,0.251932696,7,4
-0.220662043,0.184629094,0.062517305,7,4
-0.267944075,0.327131948,-0.619830733,4,4
0.018078988,0.542712162,-0.615080861,4,4
-0.13375992,0.2417614,0.198506698,7,4
0.19216046,0.343458429,0.806400182,1,4
-0.446763814,0.071437288,0.151336722,7,4
0.132099713,0.311959086,0.792908184,1,4
0.054234554,0.341249665,0.7546994,1,4
-0.152557905,0.345727643,-0.622321898,4,4
0.058623257,0.319941429,0.782467311,1,4
-0.349523321,0.360345901,-0.553540379,4,4
-0.115082742,0.185897065,0.193540047,7,4
0.180145557,0.284890507,0.789516395,1,4
0.079758742,0.28324303,0.774228613,1,4
-0.046118539,0.443635302,-0.63503011,4,4
-0.150487182,0.274873988,0.661957087,1,4
-0.221555278,0.262227883,0.21880097,7,4
-0.223680016,0.207374864,-0.512251228,4,4
0.090052641,0.282042904,0.740424474,1,4
-1.448384059,-0.127782933,0.028449969,5,4
0.132224423,0.336400154,0.781268457,1,4
0.083620976,0.315449792,0.791413436,1,4
0.185905748,0.464430185,-0.636996534,4,4
-0.191960396,0.255317397,0.320018938,7,4
-0.333835074,0.40644973,-0.589803732,4,4
0.226667064,0.32760605,0.808429635,1,4
-0.056607044,0.1741542,0.263266833,7,4
0.137923222,0.340551443,0.803089301,1,4
0.055382742,0.326665526,0.771497603,1,4
-0.238378454,0.147647015,0.574800731,1,4
0.017320081,0.502812978,-0.58619766,4,4
0.107511848,0.316133353,0.769855306,1,4
0.191340716,0.335950204,0.800000833,1,4
0.019975012,0.140674429,0.367362678,7,4
-0.20037036,-0.05788088,0.068744897,7,4
0.021388001,0.341153323,0.724062287,1,4
-0.160645696,-0.035375787,0.088749169,7,4
0.116044513,0.297518884,0.703610856,1,4
-0.185905046,0.266564168,0.223419518,7,4
0.09773705,0.365283311,0.781800817,1,4
0.077331106,-0.279782709,0.151439499,2,4
-0.078862006,0.318652605,0.776475483,1,4
-0.224539502,0.429897696,-0.515384568,4,4
-0.18441914,0.415626967,-0.613122359,4,4
-0.06579915,0.242481014,0.650204791,1,4
0.032734887,0.278666776,0.777562816,1,4
-0.274980605,0.030553805,0.130764912,7,4
-0.113583362,0.381829501,-0.629401438,4,4
-0.148133089,0.243153508,0.414879153,7,4
0.024791585,0.295803044,0.714829608,1,4
0.066366753,0.175207957,0.067803251,7,4
-0.251541574,-0.331550034,0.11940823,2,4
-0.140278009,0.163409203,0.190097571,7,4
-1.63429191,-0.166211878,0.126564808,5,4
-0.121636538,0.44953084,-0.608453124,4,4
0.20491669,0.35448108,0.815505329,1,4
0.207507607,0.340479774,0.811083676,1,4
-0.139099575,-0.022970728,0.072913992,7,4
-0.038808776,0.28075149,0.74897618,1,4
-0.087148283,0.245900061,0.74971391,1,4
0.077624891,0.327707573,0.741091151,1,4
-0.165884398,0.048989107,0.160468294,7,4
-0.066474211,0.332792444,0.76164854,1,4
-0.17196484,0.448169443,-0.617668066,4,4
-0.092090956,0.21197814,0.396102493,7,4
-0.34639764,0.243820143,-0.535783035,4,4
-0.011116767,0.127881537,0.340531545,7,4
0.16909185,0.261943943,0.629876652,1,4
-0.029210251,0.32851786,0.784144818,1,4
-0.147147843,0.414549786,-0.628064833,4,4
-0.104646257,0.234207831,0.15712848,7,4
-0.015746616,0.28235665,0.745659375,1,4
-0.177667592,0.283363308,0.689353828,1,4
-0.192322474,0.481267783,-0.53722951,4,4
0.001835789,0.36051668,0.760321623,1,4
0.012556115,0.31273872,0.759818027,1,4
0.097267582,0.361264418,0.779755372,1,4
0.087204154,0.332323531,0.756734397,1,4
-0.324612372,0.095485563,0.271798543,7,4
0.143900171,0.331059412,0.796697177,1,4
-0.175927437,0.182704258,0.390421063,7,4
-0.070994602,-0.021984761,-0.02372196,7,4
-0.228566552,0.219185151,0.39887826,7,4
0.121931451,0.343004028,0.80523309,1,4
-0.029954004,0.275903663,0.756944251,1,4
-0.071363852,0.137567892,0.389297809,7,4
-0.058506487,0.303597188,0.697103427,1,4
-0.196827663,0.331295036,0.716072862,1,4
0.133670179,0.348580417,0.81305723,1,4
0.16282551,0.357172774,0.79045686,1,4
0.249098193,0.317035788,0.791918466,1,4
-0.075900203,0.071275339,0.128610226,7,4
-0.043755005,0.278394866,0.756719916,1,4
-1.189690805,-0.328751268,0.213612883,5,4
-0.182371854,0.21647069,0.237019522,7,4
-0.044777214,0.327538441,0.788339752,1,4
0.14177777,0.328510028,0.76831422,1,4
-0.268370234,-0.149535208,0.145886517,2,4
-1.249069655,-0.106090944,0.166133308,5,4
-0.855838972,-0.329751781,0.059890285,5,4
0.173923342,0.354325155,0.814388982,1,4
0.098492263,0.468750547,0.468380453,1,4
-0.161726376,0.131721983,0.284789686,7,4
0.047104409,0.293382029,0.772046316,1,4
-0.147450932,-0.030688707,0.199326832,7,4
-0.115731645,0.259897106,0.685751307,1,4
-0.092599392,0.084360156,0.182372461,7,4
-0.021900444,0.339045855,0.794546387,1,4
0.122604999,0.037649985,0.319858869,7,4
-0.057824859,0.35294969,0.769932402,1,4
0.125169642,0.366547376,0.800655981,1,4
0.085585672,0.326574579,0.732997547,1,4
-0.959122189,-0.137755274,0.270368912,5,4
-0.117338631,0.492832357,-0.621900645,4,4
0.100971866,0.354948899,0.807598405,1,4
-1.120529269,-0.414038174,0.138078955,5,4
-0.393221332,0.316159881,-0.597312503,4,4
-0.176533699,0.426487349,-0.587533538,4,4
0.00609059,0.357903938,0.792012356,1,4
0.016216094,0.163530177,0.208112042,7,4
0.063985559,0.34285595,0.768629032,1,4
-0.119680946,0.333614027,0.781986049,1,4
-0.713084417,-0.401223148,0.192722347,5,4
0.144845725,0.358792189,0.804361777,1,4
0.196672681,0.29757542,0.765285413,1,4
0.0626029,0.326607575,0.769941352,1,4
-0.286601793,0.517639919,-0.537014805,4,4
0.195626767,0.361105754,0.802524181,1,4
-0.18453188,0.455430904,-0.581219237,4,4
-0.152326604,0.347991475,0.532050475,1,4
-0.373370285,0.446074228,-0.505813006,4,4
-0.080499392,0.288668748,0.751442171,1,4
-0.320586484,0.11884308,0.215565258,7,4
0.057389425,0.327208251,0.761381118,1,4
0.188303318,0.334936766,0.802478833,1,4
-0.018790787,0.203664855,0.297405746,7,4
-0.379266242,0.453340949,-0.582956407,4,4
-0.138276382,0.307576514,0.721351106,1,4
0.03022901,0.277157488,0.624374846,1,4
0.110726524,0.325733149,0.78512348,1,4
0.107337857,0.370261312,0.789299857,1,4
-0.205729884,0.231487679,0.697871876,1,4
-0.025866183,0.151413424,0.100339999,7,4
0.154371567,0.323159126,0.789040651,1,4
-0.191550193,0.301658085,0.751652947,1,4
-0.056689452,0.204999892,0.6692201,1,4
-0.038308404,0.224554164,0.224097842,7,4
0.028935811,0.327228353,0.781513154,1,4
-0.231988281,0.207147345,0.600420783,1,4
0.18458344,0.308880553,0.771238884,1,4
-1.33799884,-0.27583581,0.121701955,5,4
-0.1343268,0.300922288,0.750561441,1,4
-0.03084267,0.238708311,0.695376719,1,4
-1.065896095,-0.392718176,0.082502729,5,4
-0.127810415,0.120353169,0.281411062,7,4
0.227717259,0.327597406,0.79064768,1,4
-0.298320186,0.24587151,0.126403342,7,4
0.235831928,0.163429052,0.338279017,7,4
0.045498429,0.364610872,0.789802957,1,4
-0.003337947,0.168710639,0.696391593,1,4
0.228686484,0.328951549,0.79541947,1,4
0.001068142,0.27969598,0.774030888,1,4
-0.045654942,0.292198592,0.747644913,1,4
0.005786981,0.159837928,0.271810316,7,4
0.178918074,0.352557994,0.800583443,1,4
-0.008530172,0.3674497,0.776538976,1,4
-0.33267802,0.184181021,0.226735807,7,4
0.140402703,0.356190993,0.801902441,1,4
0.060919674,0.213109776,0.710412429,1,4
-0.174235916,0.175257214,0.248566973,7,4
0.058811594,0.330354325,0.797521266,1,4
-0.116547164,-0.003565306,0.167598152,7,4
0.09294265,0.231084767,0.601564519,1,4
-0.176684798,-0.006215435,0.211555924,7,4
-0.21292298,0.313306069,0.736083257,1,4
0.045898496,0.059895211,0.211381586,7,4
0.169397864,0.332655203,0.808888352,1,4
-0.346136941,0.025570735,0.085124179,7,4
0.171644598,0.360412253,0.797114614,1,4
0.090227167,0.29320817,0.778965304,1,4
-0.068269792,0.431702548,-0.617324631,4,4
0.178867851,0.351611566,0.811095496,1,4
0.096712265,0.52095427,-0.600515175,4,4
-0.026892782,0.254143523,0.757148501,1,4
-0.173321183,-0.056981739,0.039431642,7,4
-0.063824453,0.329434483,0.756672403,1,4
-0.128047928,0.330684371,0.765330316,1,4
-0.200525566,0.101071001,0.025538364,7,4
0.086605241,0.360802423,0.803697244,1,4
-0.299905876,0.047411411,-0.547814952,4,4
0.170629078,0.355994877,0.814286305,1,4
-0.065047458,-0.019512017,0.245553737,7,4
0.147464005,0.36569455,0.795593136,1,4
-0.146302188,0.470380764,-0.602273341,4,4
0.203090224,0.329176219,0.797737252,1,4
-0.091061581,0.233262051,0.407507604,7,4
0.091439097,0.057584586,0.162074943,7,4
-0.481483147,0.356895236,-0.581984379,4,4
-0.225553838,0.463522053,-0.608264997,4,4
-1.238030792,0.031900404,0.149367568,5,4
-0.184259948,0.325364978,0.689744344,1,4
0.092536366,0.346377704,0.768886227,1,4
-0.186756068,0.144434104,0.1684023,7,4
-0.031417822,0.334906646,0.708027336,1,4
0.026642637,0.309736786,0.739432104,1,4
-0.245378013,-0.028035597,0.053754669,7,4
-0.119515557,0.163785651,0.2761628,7,4
0.143729007,0.333783498,0.803660598,1,4
-0.229836491,0.290375244,0.716902698,1,4
0.087932809,0.372922891,0.795260022,1,4
-0.248730307,0.204318052,0.221219848,7,4
-0.104786384,0.1678855,0.381960707,7,4
0.209306394,0.340992684,0.789740442,1,4
-0.280059312,0.224234046,0.625984243,1,4
-0.240100834,0.420859878,-0.582073003,4,4
-0.876685504,-0.185417402,0.340819425,5,4
0.171124974,0.349709936,0.812568635,1,4
-0.355117779,0.306666054,0.738034152,1,4
-0.005372921,0.197317959,0.159638012,7,4
-0.195036365,0.131004463,0.523721376,1,4
-0.058639207,0.160938815,0.066303595,7,4
-0.130180057,0.299346512,0.76672934,1,4
-0.238330242,0.453623673,-0.546314647,4,4
-0.027812916,0.341037525,0.760320205,1,4
0.12225826,0.293206214,0.78664313,1,4
0.1102752,0.336641121,0.804728985,1,4
-0.03006542,0.359552589,0.793177286,1,4
0.069968367,0.28625606,0.745544494,1,4
0.155402468,0.359087879,0.804573697,1,4
0.016074265,0.29876315,0.71418791,1,4
